,petid,detectionConfidence,joyLikelihood,sorrowLikelihood,angerLikelihood,surpriseLikelihood,underExposedLikelihood,blurredLikelihood,headwearLikelihood,labels,street dog,dog like mammal,aegean cat,carnivoran,small to medium sized cats,cat like mammal,dog breed,snout,whiskers,domestic short haired cat,puppy,dog breed group,fauna,kitten,european shorthair,dog,sporting group,cat
13999,f500d6361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.48708168,0.8904573680000001,0.0,0.5667217600000001,0.0,0.0,0.938154312,0.731079728,0.0,0.0,0.7369127280000001,0.9106860400000001,0.0,0.0,0.0,0.968106188,0.0,0.0
14000,f506d3fd2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.9062888020000002,0.1224575,1.6534569560000003,1.6096677640000001,0.0,0.0,1.441194512,1.23678767,0.0,0.0,1.10949934,1.4417159700000002,0.378962522,0.0,0.0,1.786165548
14001,f50997846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.099024822,0.0,2.021691582,1.9407907720000002,0.0,1.083026452,2.028269172,1.5207935839999998,0.0,0.0,2.0113126800000005,1.620773646,0.7440766440000001,0.0,0.0,2.1830025400000004
14002,f50d4f5bc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.770948696,0.0,0.5640446640000001,0.0,0.0,0.754293728,0.52786168,0.0,0.0,0.6439228560000001,0.733010528,0.0,0.0,0.0,0.78259392,0.41107563999999996,0.0
14003,f514f45f3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,0.0,0.0,1.032563734,0.246784,1.4750111000000001,1.4039402,0.0,0.0,1.296976264,0.985272254,0.0,0.14954859,0.8600114600000001,0.9717473500000001,0.6880380920000001,0.0,0.0,1.585586404
14004,f51667d46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.5868839760000001,1.2980977280000001,0.0,0.83413183,0.0,0.0,1.313251828,0.9604521260000001,0.0,0.0,0.803615634,1.1509429580000001,0.0,0.0,0.0,1.376841522,0.0,0.0
14005,f5170bc70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.800000000000001,0.0,0.9262077800000001,0.0,0.43211968,0.0,0.0,0.940659,0.0,0.0,0.0,0.0,0.9115955340000002,0.0,0.0,0.0,0.972295584,0.41715364800000004,0.0
14006,f51e72db2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.471348264,1.434195896,0.0,0.125292646,1.3358047659999999,1.18430956,0.0,0.0,0.6628966040000001,1.216879032,0.896693782,0.0,0.0,1.5891422400000002
14007,f51f68a13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,0.0,0.0,0.748125718,1.2883659720000002,1.248326928,0.0,0.0,0.874063092,0.44640302,0.0,0.0,1.032024816,0.853788266,0.150279712,0.0,0.0,1.3866860980000002
14008,f522ad8d4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8,1.254285762,2.822039736,0.0,1.4466801560000002,0.0,0.0,3.1773518480000007,2.31067875,0.0,0.0,0.108468652,2.802179242,0.0,0.0,0.0,3.087482682,0.11129913400000001,0.0
14009,f52510492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.6893838880000001,0.0,0.43863764,0.0,0.0,0.75286032,0.6081214400000001,0.0,0.0,0.5993888,0.6621675520000001,0.0,0.0,0.0,0.75682936,0.41233856,0.0
14010,f5257c5e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6000000000000005,0.0,0.0,0.0,0.589453132,0.9122868399999999,0.858891268,0.0,0.0,0.8438852400000001,0.15650968,0.0,0.0,0.0,0.79230831,0.124829912,0.0,0.0,0.985306596
14011,f526c71a0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.23504462400000004,0.568078376,1.1059927200000002,1.08558339,0.0,0.2408244,0.9711770080000001,0.69933102,0.0,0.0,0.36291122400000003,0.9761097000000001,0.47698912000000004,0.0,0.0,1.18781488
14012,f527634f7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.30188406,1.5114744900000001,0.0,1.101315348,0.0,0.0,1.5090321740000001,1.1702691600000001,0.0,0.0,0.914040408,1.423480648,0.0,0.0,0.0,1.5344829180000001,0.11682482000000001,0.0
14013,f53b95c90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.7277716359999999,0.7776722800000001,0.0,0.5701501,0.0,0.0,0.9422918880000001,0.7653424480000001,0.0,0.0,0.0,0.8470963000000001,0.0,0.0,0.0,0.928909442,0.10074506000000001,0.0
14014,f53be74bd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,1.9082593940000003,0.0,1.3050205959999999,0.0,0.0,1.9982315280000003,1.514910858,0.0,0.0,0.38872162000000005,1.4139098760000002,0.0,0.0,0.0,2.135464068,0.9091411960000001,0.0
14015,f53c216e2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,0.0,1.9902010900000002,0.0,0.982524198,0.0,0.0,2.245546116,1.6072342339999999,0.0,0.0,0.520952292,1.910042064,0.0,0.0,0.0,2.263707378,1.394351724,0.0
14016,f53e55959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,0.39998348,2.2130377660000002,0.0,0.32109358000000005,0.0,0.0,2.2446363720000004,1.340739964,0.0,0.0,0.113325012,1.9507130419999998,0.0,0.0,0.0,2.306022796,1.428336604,0.0
14017,f54941314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.410596752,1.0974199,1.010602808,0.0,0.0,0.8361086,0.30377548800000004,0.0,0.0,0.17215383,0.8762085180000001,0.13712894,0.0,0.0,1.178756672
14018,f54bef6d6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,0.0,0.0,0.762668812,0.11373577200000001,1.838145384,1.7684870400000001,0.6115026960000001,0.12740964,1.500419806,0.973901482,0.0,0.0,1.0643193800000001,1.5370627199999998,0.0,0.0,0.0,1.9755256840000002
14019,f54d6a569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,1.3639926,0.0,0.26362932,0.0,0.0,1.1275055680000001,0.0,0.0,0.0,0.0,1.08364258,0.0,0.0,0.0,1.1445701879999999,0.0,0.0
14020,f555570eb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6000000000000005,0.44807680000000005,0.7037461600000001,0.0,0.0,0.0,0.0,0.75230768,0.6595460400000001,0.0,0.0,0.0,0.712933256,0.0,0.0,0.0,0.77653192,0.0,0.0
14021,f557e9262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.8927910280000001,1.2041816,0.0,0.10345956,0.0,0.0,1.307671194,0.308718092,0.10595826,0.0,0.12114164000000001,1.0320241780000001,0.0,0.0,0.0,1.311663308,0.1021764,0.0
14022,f559980ed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.129595708,0.92580476,0.923420066,0.0,0.0,0.7484885,0.7522806100000001,0.0,0.0,0.0,0.765216588,0.0,0.0,0.0,0.994592134
14023,f569b3a29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.1596810640000002,1.295990876,0.0,0.8539375100000002,0.0,0.0,1.2671231,0.8496600520000002,0.0,0.0,0.11895558,1.239929744,0.0,0.0,0.0,1.362724148,0.10660842,0.0
14024,f56c9eb67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.111628878,1.233124486,0.0,0.12710972,0.0,0.0,1.496209232,1.085956718,0.0,0.0,0.0,1.430377488,0.0,0.0,0.0,1.5161400980000002,0.0,0.0
14025,f5768c4e2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.1338317780000002,0.0,0.0,0.0,0.0,1.12714598,0.612956904,0.0,0.0,0.0,0.9043769640000001,0.0,0.0,0.0,1.11105884,0.0,0.0
14026,f57a5c0ea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.5443536920000001,0.270465794,1.47731567,1.440228606,0.16118874000000002,0.0,1.003694882,1.130771014,0.0,0.13293482,0.16125290000000003,1.056964032,0.6022057080000001,0.0,0.0,1.5884768459999998
14027,f57efd0b9,0.406828448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.7586955200000001,0.0,0.49820408000000005,0.0,0.0,0.74830248,0.5646808,0.0,0.0,0.6440952000000001,0.7318364800000001,0.0,0.0,0.0,0.79051256,0.0,0.0
14028,f580ba98c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.11790220000000001,1.14602194,0.0,0.792610334,0.0,0.11744626000000001,1.122789296,0.0,0.10202762000000001,0.0,0.0,1.2563135180000002,0.0,0.0,0.0,1.149967436,0.57331086,0.1481614
14029,f58143fd5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.6456408920000001,0.10573133200000001,0.9204238880000001,0.8928622,0.0,0.0,0.775510738,0.8053179,0.0,0.0,0.0,0.6899421000000001,0.71757736,0.0,0.0,0.9921490940000001
14030,f5819a31d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.761064912,0.0,0.608007336,0.0,0.0,0.7470281120000001,0.5372452240000001,0.0,0.0,0.50847912,0.7281881600000001,0.7008150400000001,0.0,0.0,0.7350273600000001,0.0,0.0
14031,f58424835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600000000000001,0.5735410360000001,1.1988488800000001,0.0,0.12417882600000002,0.0,0.0,1.686262594,1.138087904,0.0,0.0,0.0,1.4061338079999999,0.0,0.0,0.0,1.6177376620000001,0.10578506000000001,0.0
14032,f584e226b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.9502907500000001,0.0,0.7422059400000001,0.0,0.0,0.942484084,0.53384528,0.0,0.0,0.0,0.910137992,0.0,0.0,0.0,0.947793568,0.0,0.0
14033,f594a2e18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.45787616000000003,0.73618112,0.7089273600000001,0.0,0.0,0.6136964800000001,0.45506336000000003,0.0,0.0,0.0,0.6582519200000001,0.0,0.0,0.0,0.7924972800000001
14034,f5a34370d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.60177818,0.9104620400000001,0.0,0.22988381400000002,0.0,0.0,1.12992222,0.595385312,0.0,0.0,0.0,1.0763772080000003,0.0,0.0,0.0,1.114925804,0.0,0.0
14035,f5b2c6fc0,0.41305165600000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.16774158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15995962600000002,0.0,0.0,0.0,0.19371188800000003
14036,f5bbf322d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.16863462,0.8505545600000001,0.0,0.52772164,0.0,0.0,0.9286937800000001,0.7654993000000001,0.0,0.0,0.41749315200000003,0.827191628,0.66919048,0.0,0.0,0.9355328300000001,0.0,0.0
14037,f5bcc82f8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600000000000001,0.0,0.0,0.26103209,0.523000514,1.2613944000000001,1.140730486,0.0,0.0,0.931443432,0.459200996,0.0,0.0,1.018367996,1.0794957600000001,0.365616684,0.0,0.0,1.37272778
14038,f5bf7aabd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.65014564,0.0,0.91857412,0.8765068,0.0,0.5219986,0.900240244,0.749522164,0.0,0.0,0.8862851140000001,0.6963174200000001,0.12592456000000002,0.0,0.0,0.992021794
14039,f5c803412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.200000000000003,0.8061150620000002,1.8049537940000002,0.0,1.075097564,0.0,0.0,1.8355626280000004,1.275075144,0.0,0.0,0.7545213239999999,1.7085224220000002,0.0,0.0,0.0,1.919696988,0.109508992,0.0
14040,f5cb16efb,0.40737738400000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.7372036500000001,0.10917932,1.2818165400000001,1.24386258,0.0,0.843048228,1.2417565720000001,1.011901216,0.0,0.0,0.0,0.8580270479999998,0.22589655200000003,0.0,0.0,1.3884030200000002
14041,f5cfb76b3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.11386898000000001,0.91832062,0.8825400600000001,0.0,0.54831524,0.8471988800000001,0.14574816,0.0,0.0,0.915240862,0.7669270320000001,0.11921578,0.0,0.0,0.9881595540000001
14042,f5d0fdd2c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,0.0,0.0,0.0,0.10308428000000001,1.628072264,1.5646793940000001,0.0,0.0,1.472528394,1.07965722,0.0,0.0,1.1598712560000002,0.604854622,0.872140128,0.0,0.0,1.758018722
14043,f5d514b10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.600000000000001,0.0,1.3136087020000002,0.0,0.903114446,0.0,0.0,1.1285883,0.6582070480000001,0.0,0.0,0.8362438400000001,1.083288992,0.162767232,0.0,0.0,1.136301212,0.21392766600000002,0.0
14044,f5d60ca48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.7407205600000001,0.0,0.45051317600000007,0.0,0.0,0.75335576,0.533558128,0.0,0.0,0.5252650400000001,0.71730232,0.0,0.0,0.0,0.7591062080000001,0.442821408,0.0
14045,f5d79ff56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.46810460000000004,0.0,0.73876664,0.72244888,0.0,0.0,0.59242208,0.60825472,0.0,0.0,0.0,0.6415353600000001,0.44553144,0.0,0.0,0.7949368800000001
14046,f5d7daf1a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,0.0,1.917415648,0.0,1.495429394,0.0,0.0,1.8821359380000002,1.2109524280000001,0.0,0.0,0.13379878,1.645972892,0.0,0.0,0.0,1.9385765460000002,0.0,0.0
14047,f5dc6f316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.15047395200000002,0.9439874400000001,0.0,0.68987434,0.0,0.0,0.9369567000000001,0.7562752,0.0,0.0,0.131698548,0.8879078960000001,0.0,0.0,0.0,0.97675457,0.0,0.0
14048,f5dc70d35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.515886208,0.700147152,0.0,0.414768504,0.0,0.0,0.65512728,0.50885624,0.0,0.0,0.0,0.5099393600000001,0.0,0.0,0.0,0.70779784,0.0,0.0
14049,f5de721c8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.947430612,0.0,0.1250846,0.0,0.0,0.9399623720000001,0.0,0.0,0.0,0.0,0.7989329860000001,0.0,0.0,0.0,0.9638127200000001,0.0,0.0
14050,f5e310e82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.51273488,0.406444456,0.9180946300000001,0.89499514,0.0,0.12049090000000001,0.765675834,0.7558106800000001,0.0,0.0,0.17044616,0.7066074800000001,0.40798864000000007,0.0,0.0,0.99069902
14051,f5e329595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.280746452,1.127520266,0.0,0.74161034,0.0,0.0,1.13200407,0.903051434,0.0,0.0,0.12192508,1.09763171,0.0,0.0,0.0,1.172241172,0.0,0.0
14052,f5e35ea02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.7525170800000001,0.0,0.0,0.0,0.0,0.7547967200000001,0.5480084,0.0,0.0,0.0,0.62020872,0.0,0.0,0.0,0.7836332320000001,0.0,0.0
14053,f5e496f46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.5065778280000002,0.0,0.28529170800000003,0.0,0.0,1.5018979840000002,1.2584139260000002,0.0,0.0,0.0,1.4085967040000003,0.0,0.0,0.0,1.53821399,0.0,0.0
14054,f5e706014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.7739648,0.0,0.59377104,0.0,0.0,0.74822864,0.0,0.0,0.0,0.0,0.72076112,0.0,0.0,0.0,0.77322552,0.0,0.0
14055,f5e793c38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.6368978000000001,0.0,0.0,0.0,0.0,0.7531565600000001,0.5830371200000001,0.0,0.0,0.5469616,0.42694936,0.0,0.0,0.0,0.77381144,0.0,0.0
14056,f5e9075c9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.83902818,1.088093142,0.0,0.133186888,0.0,0.0,1.130161812,0.677372712,0.0,0.0,0.0,1.0234578140000001,0.0,0.0,0.0,1.166708566,0.0,0.0
14057,f5ebfd099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.9517758680000001,0.0,0.617646512,0.0,0.0,0.9417304200000001,0.5402188,0.0,0.0,0.6147501080000001,0.912745872,0.0,0.0,0.0,0.958332594,0.0,0.0
14058,f5f1ea56c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.88017142,0.0,0.5006308,0.0,0.0,0.9277817800000001,0.6648461700000001,0.0,0.0,0.0,0.525944214,0.0,0.0,0.0,0.9139366280000001,0.5122755080000001,0.0
14059,f5fb430f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.28858922,1.25670226,0.0,0.0,1.1225685479999998,1.0913030799999999,0.0,0.0,1.1806630980000001,0.146777654,0.9085545000000002,0.0,0.0,1.3892213680000003
14060,f5fc7d4a5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.6818686,0.640001968,0.0,0.0,0.0,0.0,0.75219,0.0,0.0,0.0,0.0,0.5649601599999999,0.0,0.0,0.0,0.7685459200000001,0.0,0.0
14061,f5fd255aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.600000000000001,0.0,1.509821546,0.0,1.05197531,0.0,0.0,0.949947348,0.553634342,0.11754905,0.0,0.5035790160000001,1.2611075900000002,0.0,0.0,0.0,1.483399034,0.645306774,0.0
14062,f5fda5ac5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0,0.6540149080000001,0.9239109600000001,0.9008836900000001,0.0,0.0,0.868223108,0.73056416,0.0,0.0,0.0,0.8515170400000001,0.59940171,0.0,0.0,0.9929051200000001
14063,f600368fb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.16753287400000003,1.120274414,0.0,0.13679788,0.0,0.0,1.1306909920000001,0.0,0.0,0.0,0.0,0.936420688,0.0,0.0,0.0,1.17369466,0.0,0.0
14064,f6003c18b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.9641156900000001,0.0,0.73364578,0.0,0.0,0.9423112100000001,0.711632508,0.0,0.0,0.7664894720000001,0.9106756200000001,0.0,0.0,0.0,0.984932248,0.11530322,0.0
14065,f600bc8d1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.6360772400000001,0.27109158,2.215419062,2.18007713,0.0,0.24918092800000002,1.8751124520000002,1.77176343,0.0,0.0,1.021071166,1.784336874,0.38903940000000004,0.0,0.0,2.382363438
14066,f60779a3b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.42328505399999994,0.5265228300000001,0.0,0.1043043,0.0,0.0,0.5630469800000001,0.44019306,0.0,0.0,0.106776274,0.43060972799999997,0.0,0.0,0.0,0.5763704000000001,0.21431138000000002,0.0
14067,f60ee7233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.743330672,0.0,0.56047712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69562744,0.0,0.0
14068,f612d5506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.16776400000000002,1.2275213260000002,0.0,0.5906868200000001,0.0,0.0,0.94232218,0.964474724,0.0,0.0,0.111981892,0.9909643400000001,0.0,0.0,0.0,0.96019292,0.5409406560000001,0.0
14069,f618c35b8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.77479056,0.0,0.6075182880000001,0.0,0.0,0.75462544,0.0,0.0,0.0,0.0,0.71220704,0.0,0.0,0.0,0.7907708800000001,0.0,0.0
14070,f61c4cead,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.67868008,0.0,0.461385008,0.0,0.0,0.7545666400000001,0.5861402,0.0,0.0,0.46981820799999996,0.6933657200000001,0.0,0.0,0.0,0.75948796,0.0,0.0
14071,f61cb2ecd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.2915223,1.4782706700000001,1.45102966,0.0,0.14080119200000002,1.4181106900000002,1.0813120600000001,0.0,0.176849092,0.8984368720000001,1.2416137520000001,0.1301327,0.0,0.0,1.58886547
14072,f61cec80a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.200000000000001,0.130122388,1.6863094420000002,0.0,1.228046666,0.0,0.0,1.4784323879999999,0.9752492500000001,0.1067841,0.0,0.26182143599999996,0.8947301020000001,0.0,0.0,0.0,1.690496504,0.10115496,0.0
14073,f61e89a28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.41350200000000004,0.682477952,0.0,0.4489164320000001,0.0,0.0,0.7536522880000001,0.0,0.0,0.0,0.0,0.70478,0.0,0.0,0.0,0.75938888,0.43157434400000005,0.0
14074,f62e604d6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.109530528,1.092495628,0.0,0.0,0.9851684620000001,0.15678358,0.0,0.0,1.085083624,0.0,0.15866686000000002,0.0,0.0,1.191922952
14075,f642366b6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.76788992,0.0,0.0,0.0,0.0,0.75271544,0.0,0.0,0.0,0.0,0.7228080000000001,0.0,0.0,0.0,0.7512856000000001,0.0,0.0
14076,f64329201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.923868172,0.9072669800000002,0.0,0.0,0.74338252,0.771094686,0.0,0.0,0.17970828000000003,0.6986870660000001,0.6271738720000001,0.0,0.0,0.99343888
14077,f64813f9e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,1.839232804,0.0,1.386000908,0.0,0.0,1.83131268,1.3989471020000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.902155354,0.0,0.0
14078,f64a1a0c4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0612221819999998,0.12925902600000003,1.4756153300000001,1.4389388920000001,0.0,0.126975572,1.199180278,1.2521300000000002,0.0,0.0,1.1465957480000002,0.9818525200000001,0.7066763540000001,0.0,0.0,1.5870258279999998
14079,f64f8a464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.714859668,1.4591940680000002,1.4080123800000002,0.0,0.0,0.71476086,0.144626,0.0,0.0,0.52776492,1.162321114,0.14244349,0.0,0.0,1.5674381400000001
14080,f64fd2354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6000000000000005,0.7272429920000001,0.727124592,0.0,0.0,0.0,0.0,0.63071096,0.52983328,0.0,0.0,0.0,0.6255756400000001,0.0,0.0,0.0,0.75845648,0.0,0.0
14081,f6510f0c2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0.0,1.5364660360000002,0.0,1.1141756680000001,0.0,0.0,1.5062204160000001,1.149641,0.11003903200000001,0.0,1.270516416,1.4545253200000001,0.0,0.0,0.0,1.5634764780000001,0.5310543400000001,0.0
14082,f653550ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.7684657600000001,0.0,0.56078936,0.0,0.0,0.7545564800000001,0.0,0.0,0.0,0.0,0.6801313600000001,0.0,0.0,0.0,0.789302824,0.0,0.0
14083,f6549ffdd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.72479632,0.59760208,0.0,0.0,0.0,0.0,0.75272296,0.54688,0.0,0.0,0.0,0.69765576,0.0,0.0,0.0,0.7358218400000001,0.0,0.0
14084,f6551137d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,1.06577235,1.083392272,3.310939672000001,3.214549712,0.0,0.12373936000000002,2.804596724,2.27838278,0.0,0.125772368,0.687559018,2.4829211780000002,0.25358836,0.0,0.0,3.5604311040000005
14085,f6575f08d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6000000000000005,0.13068242000000002,0.8625843480000001,0.0,0.60148059,0.0,0.0,0.94039414,0.7606014200000001,0.0,0.0,0.1307199,0.811163792,0.0,0.0,0.0,0.92388424,0.0,0.0
14086,f65fe3e26,0.19970690000000002,0.4,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.43259163200000006,0.85374868,0.0,0.10580776000000001,0.0,0.0,0.93546442,0.66872336,0.0,0.0,0.0,0.686393508,0.0,0.0,0.0,0.92838558,0.42339000000000004,0.0
14087,f66047cfa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0.0,0.0,0.263987982,0.0,1.470554306,1.4274817720000001,0.0,0.37076438000000006,1.221357714,1.234354704,0.0,0.0,1.184766518,0.9923986280000001,0.79890533,0.0,0.0,1.5840631100000002
14088,f662bdf71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0,0.24354164000000003,2.020099592,1.9658717440000002,0.103017414,1.09234194,1.825801052,1.1096596920000001,0.0,0.0,1.98307223,0.807109172,0.132409788,0.0,0.0,2.179522608
14089,f66357936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.43049600000000005,0.734025,0.0,0.46408943999999996,0.0,0.0,0.75283864,0.59933552,0.0,0.0,0.60200176,0.7311067200000001,0.0,0.0,0.0,0.77833832,0.0,0.0
14090,f663a91e8,0.10351089200000002,0.0,0.0,0.0,0.0,0.0,0.0,0.4,25.6,0.151366652,2.372552128,0.0,0.5796981059999999,0.0,0.0,2.394783134,1.9884120080000003,0.0,0.0,1.132783032,1.0861613940000001,0.0,0.0,0.0,2.5376134400000003,0.11185538,0.0
14091,f665c5189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.4745878540000001,0.0,0.0,0.0,0.0,1.50503433,1.1818053660000003,0.0,0.0,0.8018177800000001,1.168621734,0.0,0.0,0.0,1.534277152,0.241872,0.0
14092,f66e4eecf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.74210986,1.48028936,1.45462189,0.0,0.0,1.12421776,0.15318974000000002,0.0,0.0,1.200266932,0.0,0.3104265,0.0,0.0,1.5892451300000001
14093,f6725c11b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.49111048000000007,0.7386657600000001,0.7188181600000001,0.0,0.51431536,0.6198168800000001,0.48174704000000007,0.0,0.0,0.0,0.6464155680000001,0.0,0.0,0.0,0.7940804800000001
